id,brand,categories,name,prices.amountMax,prices.amountMin,prices.availability,prices.currency,prices.isSale
AV_brH5QKZqtpbFMUDS8,a2 by aerosoles,"Womens,Shoes,Boots,A2 by Aerosoles",A2 by Aerosoles Green Room Women's Knee High Boots,109.99,89.99,,USD,FALSE
AV_brH5QKZqtpbFMUDS8,a2 by aerosoles,"Womens,Shoes,Boots,A2 by Aerosoles",A2 by Aerosoles Green Room Women's Knee High Boots,109.99,63.99,,USD,FALSE
AV_brH5QKZqtpbFMUDS8,a2 by aerosoles,"Womens,Shoes,Boots,A2 by Aerosoles",A2 by Aerosoles Green Room Women's Knee High Boots,109.99,67.99,,USD,FALSE
AV_brH5QKZqtpbFMUDS8,a2 by aerosoles,"Womens,Shoes,Boots,A2 by Aerosoles",A2 by Aerosoles Green Room Women's Knee High Boots,109.99,79.99,,USD,FALSE
AV_brH5QKZqtpbFMUDS8,a2 by aerosoles,"Womens,Shoes,Boots,A2 by Aerosoles",A2 by Aerosoles Green Room Women's Knee High Boots,109.99,79.99,,USD,FALSE
AV_brH5QKZqtpbFMUDS8,a2 by aerosoles,"Womens,Shoes,Boots,A2 by Aerosoles",A2 by Aerosoles Green Room Women's Knee High Boots,109.99,79.99,,USD,FALSE
AV_brH5QKZqtpbFMUDS8,a2 by aerosoles,"Womens,Shoes,Boots,A2 by Aerosoles",A2 by Aerosoles Green Room Women's Knee High Boots,109.99,67.99,,USD,FALSE
AV_brH5QKZqtpbFMUDS8,a2 by aerosoles,"Womens,Shoes,Boots,A2 by Aerosoles",A2 by Aerosoles Green Room Women's Knee High Boots,109.99,79.99,,USD,FALSE
AV_brH5QKZqtpbFMUDS8,a2 by aerosoles,"Womens,Shoes,Boots,A2 by Aerosoles",A2 by Aerosoles Green Room Women's Knee High Boots,109.99,63.99,,USD,FALSE
AV_brH5QKZqtpbFMUDS8,a2 by aerosoles,"Womens,Shoes,Boots,A2 by Aerosoles",A2 by Aerosoles Green Room Women's Knee High Boots,109.99,76.49,,USD,FALSE
AV_brH5QKZqtpbFMUDS8,a2 by aerosoles,"Womens,Shoes,Boots,A2 by Aerosoles",A2 by Aerosoles Green Room Women's Knee High Boots,109.99,63.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,52.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,52.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,55.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,55.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,69.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,69.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,69.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,55.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,55.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,52.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,52.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,55.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,69.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,69.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,52.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,69.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,52.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,55.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,52.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,52.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,55.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,52.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,69.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,55.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,69.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,52.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,55.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,55.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,69.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,52.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,69.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,69.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,52.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,69.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,89,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,69.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,52.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,55.99,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,59.49,,USD,FALSE
AV-ndG1uKZqtpbFMS0SV,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Laura Women's Wedge Sandals,89,52.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,89,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,89,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,89,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,52.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,59.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,89,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,59.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,69.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,59.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,89,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,52.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,55.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,69.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,52.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,55.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,55.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,59.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,52.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,52.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,89,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,59.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,69.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,52.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,55.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,55.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,55.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,69.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,69.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,59.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,55.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,59.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,89,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,59.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,89,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,59.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,69.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,55.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,52.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,59.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,52.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,52.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,59.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,69.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,89,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,59.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,52.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,89,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,55.99,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,59.49,,USD,FALSE
AV_KzaFHYSSHbkXwqK3m,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Kim Women's Block Heel Sandals,89,52.49,,USD,FALSE
AV_G_TH2KZqtpbFMTZLT,style charles by charles david,"Womens,Shoes,Clogs,Mules,Style Charles by Charles David",Style Charles by Charles David Magic Women's Chunky-Heel Sandals,69,69,,USD,FALSE
AV_G_TH2KZqtpbFMTZLT,style charles by charles david,"Womens,Shoes,Clogs,Mules,Style Charles by Charles David",Style Charles by Charles David Magic Women's Chunky-Heel Sandals,69,41.24,,USD,FALSE
AV_G_TH2KZqtpbFMTZLT,style charles by charles david,"Womens,Shoes,Clogs,Mules,Style Charles by Charles David",Style Charles by Charles David Magic Women's Chunky-Heel Sandals,69,69,,USD,FALSE
AV_G_TH2KZqtpbFMTZLT,style charles by charles david,"Womens,Shoes,Clogs,Mules,Style Charles by Charles David",Style Charles by Charles David Magic Women's Chunky-Heel Sandals,69,69,,USD,FALSE
AV_G_TH2KZqtpbFMTZLT,style charles by charles david,"Womens,Shoes,Clogs,Mules,Style Charles by Charles David",Style Charles by Charles David Magic Women's Chunky-Heel Sandals,69,41.24,,USD,FALSE
AV_G_TH2KZqtpbFMTZLT,style charles by charles david,"Womens,Shoes,Clogs,Mules,Style Charles by Charles David",Style Charles by Charles David Magic Women's Chunky-Heel Sandals,69,43.99,,USD,FALSE
